Nomor Identitias,Nama Stasiun,Merek Mesin,Jenis Konektor,Status Konektor,Status Instalasi,Port,Harga (Rp)
01.POSO.00.3310.005,SPKLU RSUP DR SOERADJI TIRTONEGORO KLATEN,Chargecore,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3310.006,SPKLU PLN ULP PEDAN,Chargecore,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3514.019,SPKLU PLN ULP SUKOREJO,Zerova 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3509.006,SPKLU PLN ULP JEMBER KOTA,1. Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3508.003,SPKLU PLN ULP KLAKAH,Teison 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3510.006,SPKLU PLN ULP ROGOJAMPI,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1571.008,SPKLU MALL PELAYANAN PUBLIK JAMBI,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3579.010,SPKLU Masjid Jami Alun-Alun,Chargecore AC-22,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3509.008,SPKLU PLN GUDANG UP3 JEMBER,Teison 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3509.009,SPKLU TMM JEMBER,Zerova 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3525.015,SPKLU PLN ULP BENJENG,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3502.003,SPKLU PLN ULP PONOROGO,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3326.003,SPKLU Rest Area 338A,Chargecore,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.7318.001,SPKLU Kantor PLN ULP Makale,CHARGECORE,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.1806.001,SPKLU Kantor ULP Talang Padang,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3573.016,SPKLU Mall Dinoyo,2. Teison 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.PPOO.00.3174.078,SPKLU EVCITY PLN UP3 BULUNGAN,EV CITY,CCS2,charging,Beroperasi,1,2466.78
01.POSO.00.3514.020,SPKLU PLN ULP GRATI,Zerova 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3509.007,SPKLU PLN ULP JEMBER KOTA,2. Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3573.011,SPKLU RS PANTI WALOEJO,Chargecore AC-22,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3573.017,SPKLU Trans Mart Mall Malang,Zerova 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3524.001,SPKLU ALUN- ALUN LAMONGAN,1. Chargecore AC-22,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3579.005,SPKLU JATIM PARK 1,3. Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3515.009,SPKLU Transmart Sidoarjo,Zerova 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3525.016,SPKLU PLN ULP MENGANTI,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3579.004,SPKLU JATIM PARK 1,2. Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5171.038,SPKLU PLN UID BALI,SINO,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3524.002,SPKLU ALUN- ALUN LAMONGAN,2. Chargecore AC-22,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1502.002,SPKLU PLN UP3 MUARA BUNGO,TEISON,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3573.010,SPKLU RS PANTI WALOEJO,Chargecore AC-22,AC (Tipe 2),available,Beroperasi,1,2466.78
04.ROSO.00.3171.010,SPKLU Jambuluwuk Thamrin Hotel,IOC Charger,AC (Tipe 2),finishing,Beroperasi,1,
01.POSO.00.3504.004,SPKLU Hotel Narita,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5104.003,SPKLU PLN ULP GIANYAR,PHIHONG,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.5107.008,SPKLU PLN ULP KARANGASEM,PHIHONG,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3509.005,SPKLU PLN ULP TANGGUL,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
,Wisma Mulia 7 kW AC Charger 3,DELTA,AC (Tipe 2),,Beroperasi,1,
01.POSO.00.1871.008,SPKLU ASTON LAMPUNG CITY HOTEL,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3579.011,SPKLU Masjid Jami Alun-Alun,CS AC Charger,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.7601.001,SPKLU PLN ULP PASANGKAYU,PROTEKSINDO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3507.017,SPKLU Santera De La Porte,Chargecore AC-22,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3515.007,SPKLU PLN ULP KRIAN,Zerova 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3579.003,SPKLU JATIM PARK 1,1. Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3503.001,SPKLU PLN ULP TRENGGALEK,Zerova 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1601.001,SPKLU PLN ULP BATURAJA,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
05.ROSO.00.3174.066,SPKLU Utomo Charge+ The Energy Building Medco Power,Delta AC,AC (Tipe 2),charging,Beroperasi,1,
01.POSO.00.5102.011,SPKLU REST AREA SOKA,SINO,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3507.006,SPKLU RS WAVA HUSADA,2. Chargecore AC-22,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3514.021,SPKLU PLN ULP BANGIL,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1205.003,SPKLU PLN ULP GEBANG,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3579.006,SPKLU Museum Angkut,1. CS AC Charger,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3524.003,SPKLU PEMDA LAMONGAN,Chargecore AC-22,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3507.005,SPKLU RS WAVA HUSADA,1. Chargecore AC-22,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3577.004,SPKLU PLN ULP MADIUN KOTA,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3577.003,SPKLU PLN UP3 MADIUN,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3504.005,SPKLU Hotel Narita,Wall Mount AC Charger,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6474.005,SPKLU PLN KELURAHAN GN ELAI,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6409.009,SPKLU PLN KP BABULU,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6474.008,SPKLU PLN RAMAYANA,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6408.005,SPKLU PLN RSUD SANGKULIRANG,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6471.015,SPKLU PLN TAMAN MONPERA,ABB,CCS2,finishing,Beroperasi,2,2466.78
01.POSO.00.3318.002,SPKLU ULP JUWANA,Teison,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6409.012,SPKLU PLN ULP PETUNG,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6472.012,SPKLU PLN ULP SAMARINDA ULU,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6409.013,SPKLU PLN UP3 NUSANTARA 5,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6409.014,SPKLU PLN UP3 NUSANTARA 6,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6409.015,SPKLU PLN UP3 NUSANTARA 6,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6409.016,SPKLU PLN UP3 NUSANTARA 8,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6402.007,SPKLU PLN ULP SAMBOJA,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6503.001,SPKLU PLN ULP NUNUKAN,DELTA,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6501.001,SPKLU KANTOR BUPATI BULUNGAN,DELTA,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6501.002,SPKLU PLN UP3 KALTARA,DELTA,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6501.003,SPKLU KANTOR GUBERNUR KALTARA,DELTA,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6502.002,SPKLU PLN ULP MALINAU,DELTA,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.3215.019,SPKLU PLN KANTOR BUPATI KARAWANG,PHIHONG DC Wall Mount,CHAdeMO,finishing,Beroperasi,1,2466.78
01.POSO.00.3215.017,SPKLU PLN Festive Walk Mall,Chargecore AC-22,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3204.014,SPKLU PLN POSKO CICALENGKA,Teison 22 KW,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6306.001,SPKLU PLN ULP Kandangan,SINO,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6472.009,SPKLU PLN BIGMALL,SINO,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3175.037,SPKLU TRANSMART KALIMALANG,TEISON,AC (Tipe 2),finishing,Beroperasi,1,2466.78
01.POSO.00.6203.003,SPKLU PLN UP3 KUALA KAPUAS,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.9171.007,SPKLU SAGA MALL ABEPUTRA,Delta DC Wallbox,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.6471.014,SPKLU PLN KANTOR UPTD PENGUJIAN KIR,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3275.030,SPKLU Depo Bangunan Pondok Gede - Ground Mounted,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.9104.002,SPKLU PLN ULP NABIRE KOTA,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3218.004,SPKLU HOTEL SUN IN PANGANDARAN,Chargecore AC-22,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3304.003,SPKLU FOODCOURT DIENG,CSE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6304.001,SPKLU PLN ULP MARABAHAN,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3171.066,SPKLU MESJID SUNDA KELAPA,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3213.010,SPKLU PLN ULP SUBANG,Chargecore AC-22,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6401.002,SPKLU PLN KP BATU SOPANG,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3373.003,SPKLU PLN UPT Salatiga,Chargecore,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3215.032,SPKLU REST AREA KM 62 B RUAS JAKARTA - CIKAMPEK,CS AC Charger,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3301.007,SPKLU PLN ULP MAJENANG,Chargecore,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3217.008,SPKLU PLN TEUAN CAFE & RESTO,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6471.017,SPKLU PLN ULP BALIKPAPAN SELATAN,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6401.003,SPKLU PLN ULP LONG IKIS,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3376.003,SPKLU TRANSMART TEGAL,Teison,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6472.010,SPKLU PLN EL BARITO,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3325.008,SPKLU HOTEL SENDANGSARI,Teison,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6402.006,SPKLU PLN ULP KOTA BANGUN,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3307.002,SPKLU PLN ULP WONOSOBO,CSE,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3171.019,SPKLU PLN UID JAKARTA RAYA,ABB,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3674.027,SPKLU Auto7 Carwash,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3174.100,SPKLU MENARA BANK MEGA,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3603.060,SPKLU BANDARA CITY MALL,CHARGECORE,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3171.058,SPKLU POSKO GUNUNG SARI,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3175.047,SPKLU Universitas Binawan,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3374.034,SPKLU KANTOR PEMPROV JAWA TENGAH,CSE,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3275.034,SPKLU Boulevard Hijau Harapan Indah,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
12.RLSO.00.3674.008,SPKLU Flavor bliss,Tide,Mennekes (Tipe 2),finishing,Beroperasi,1,2475
01.POSO.00.3215.021,SPKLU PLN KCP Mall Karawang FC,Chargecore DC-25,CCS2,available,Beroperasi,1,2466.78
,SPKLU Gedung Menara Era,IOC Charger,AC (Tipe 2),,Beroperasi,1,
01.POSO.00.3579.001,SPKLU PLN ULP BATU,Delta - AC Mini Plus,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.1271.022,SPKLU PLN HOME SMART MEDAN,Teison Free Standing DC Fast Charger,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3174.034,SPKLU Apartemen L'Avenue,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6471.016,SPKLU PLN UIW Kaltimra,DELTA,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3205.018,SPKLU PLN ULP GARUT KOTA,CS DC Charger,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3603.021,SPKLU HVT Hotel Qubika Serpong,Phihong,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.7171.006,SPKLU PLN Kawasan Megamas Manado ,DELTA,CHAdeMO,charging,Beroperasi,2,2466.78
01.POSO.00.7371.014,SPKLU PLN ULP Mattoanging,PROTEKSINDO,CHAdeMO,charging,Beroperasi,3,2466.78
01.POSO.00.3173.027,SPKLU PLN Enjiniring,ALTRO,CCS2,charging,Beroperasi,1,2466.78
01.POSO.00.3273.026,SPKLU PLN ULP BANDUNG UTARA,PHIHONG,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.1402.003,SPKLU PLN UP3 RENGAT,Signet FC200K - 200 kW,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1271.018,SPKLU (ARISTA POWER) MERCEDES BENZ ARISTA MEDAN,EV Power 60,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3174.104,SPKLU MENARA BANK MEGA,CHARGECORE,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3217.006,SPKLU PLN ULP RAJAMANDALA,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
05.ROSO.00.5103.041,SPKLU Utomo Charge+ Bluebird Pool Jimbaran Bali,Turbo 600,CCS2,available,Beroperasi,1,
01.POSO.00.3603.050,SPKLU ALOHA PIK 2,SIGNET,CCS2,available,Beroperasi,1,2466.78
01.PPOO.00.3314.003,Rest Area KM 519 A Ruas Solo-Ngawi,Delta,CCS2,available,Beroperasi,1,2466.78
,Lippo Mall Puri 47 kW DC Charger,AUTEL,CCS2,,Beroperasi,2,
01.PPOO.00.3175.024,SPKLU MARKETING GALERY JGC,Delta,AC (Tipe 2),charging,Beroperasi,1,2466.78
01.POSO.00.3174.101,SPKLU MENARA BANK MEGA,CHARGECORE,AC (Tipe 2),charging,Beroperasi,1,2466.78
01.PPOO.00.3174.108,SPKLU EVCITY Louie Café,EV CITY,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3175.025,SPKLU (ARISTA POWER) BYD KALIMALANG,EV Power,CCS2,available,Beroperasi,2,2466.78
01.PPOO.00.3328.007,SPKLU REST AREA 294 B Tol Pejagan - Pemalang,ABB,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3215.029,SPKLU PLN ULP KOSAMBI,1. Chargecore AC-22,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3603.051,SPKLU ALOHA PIK 2,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3171.061,SPKLU TRANSMART CEMPAKA PUTIH,SINO,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5106.001,SPKLU RSU BANGLI,Autel MaxiCharger AC Wallbox,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3174.039,SPKLU (ARISTA POWER) BYD TEBET,EV Power,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3603.003,SPKLU AEON,Delta,CHAdeMO,charging,Beroperasi,2,2466.78
01.POSO.00.3302.001,SPKLU PLN ULP PURWOKERTO KOTA,ABB,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.1471.013,SPKLU PLN UP3 PEKANBARU,DELTA,CCS2,available,Beroperasi,1,2466.78
01.PPOO.00.3671.015,"SPKLU HVT Rest Area Pinang KM 13,5",Phihong,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.7173.001,SPKLU PLN ULP TOMOHON,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3275.012,SPKLU PLN ULP MUSTIKA JAYA,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.6474.002,SPKLU PLN UP3 Bontang,Proteksindo,AC (Tipe 2),available,Beroperasi,1,2466.78
05.ROSO.00.3171.046,SPKLU Utomo Charge+ Thamrin Nine UOB Plaza Basement 2,Aurora 11 B2-201,AC (Tipe 2),charging,Beroperasi,1,
01.POSO.00.3603.011,SPKLU REST AREA 43 MERAK,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3603.028,SPKLU IDD PIK 2,Delta,CHAdeMO,charging,Beroperasi,2,2466.78
01.POSO.00.3671.017,SPKLU PLN UP3 CIKOKOL,Delta,AC (Tipe 2),charging,Beroperasi,1,2466.78
01.POSO.00.3213.003,SPKLU REST AREA KM 101 B RUAS CIPALI (UFC),DELTA,CCS2,available,Beroperasi,1,2466.78
01.PPOO.00.3276.002,SPKLU (ARISTA POWER) BYD DEPOK,EV POWER,CCS2,charging,Beroperasi,1,2466.78
01.POSO.00.3173.011,SPKLU PLN UP3 KEBUN JERUK,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3173.047,SPKLU LIPPO MALL PARKIR P3 R/39,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3209.016,SPKLU REST AREA KM 229 B RUAS KANCI - PEJAGAN,ABB,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3276.011,SPKLU PLN UIP JBB,Delta,AC (Tipe 2),charging,Beroperasi,1,10000
01.POSO.00.3214.013,SPKLU REST AREA KM 88 B RUAS CIPULARANG,DELTA,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3275.016,SPKLU REST AREA KM 19 A RUAS JAKARTA - CIKAMPEK,PHIHONG,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3171.035,SPKLU KLHK (Kementrian Lingkungan Hidup dan Kehutanan),Autel,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3201.018,SPKLU PLN UP3 GUNUNG PUTRI,DELTA,AC (Tipe 2),charging,Beroperasi,1,2466.78
01.POSO.00.3519.010,SPKLU PLN Rest Area 626B,Signet FC200K - 200 kW,CCS2,charging,Beroperasi,2,2466.78
01.POSO.00.3515.003,SPKLU Rest Area KM 753 B Tol Surabaya-Gempol,Autel MaxiCharger DC Compact,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3372.005,SPKLU PLN UP3 Surakarta,Signet,CCS2,available,Beroperasi,2,2466.78
05.ROSO.00.3171.053,SPKLU Utomo Charge+ Thamrin Nine UOB Plaza Basement 2,Marvel 72 B2-198 199,AC (Tipe 2),charging,Beroperasi,2,
01.POSO.00.3518.004,SPKLU PLN ULP NGANJUK,Teison 22 KW,AC (Tipe 2),available,Beroperasi,1,2466.78
01.PPOO.00.3174.032,SPKLU SUMMIT MAS,Delta,AC (Tipe 2),charging,Beroperasi,1,2466.78
05.ROSO.00.3171.053,SPKLU Utomo Charge+ Thamrin Nine UOB Plaza Basement 2,Marvel 72 B2-198 199,AC (Tipe 2),charging,Beroperasi,1,
01.POSO.00.1271.013,SPKLU PLN ULP Medan Kota,Delta AC Mini Plus,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3519.010,SPKLU PLN Rest Area 626B,Signet FC200K - 200 kW,CCS2,charging,Beroperasi,1,2466.78
01.POSO.00.1409.002,SPKLU PLN ULP TALUK KUANTAN,Delta DC 50 kW City Charger,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3671.026,SPKLU Tangcity,CHARGECORE,CCS2,charging,Beroperasi,1,2466.78
01.POSO.00.3172.011,SPKLU PLN UP3 TANJUNG PRIOK,Autel,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3273.024,SPKLU PLN ULP BANDUNG UTARA,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3173.020,SPKLU KANTOR YANTEK PLN UP3 KEBON JERUK,Autel,AC (Tipe 2),charging,Beroperasi,1,2466.78
01.POSO.00.3174.061,SPKLU AEON MALL TANJUNG BARAT,Delta,CCS2,available,Beroperasi,2,10000
01.POSO.00.3603.008,SPKLU Mall Ciputra Tangerang,Proteksindo,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3325.002,Rest Area KM 379 A Ruas Batang-Semarang,SIGNET,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3578.028,SPKLU PLN SURABAYA SELATAN,CS DC Charger,CCS2,available,Beroperasi,2,2466.78
05.ROSO.00.3171.043,SPKLU Utomo Charge+ Plaza Galeon,Turbo 360,CCS2,available,Beroperasi,2,
04.ROSO.00.3174.021,SPKLU AIA Central,IOC Charger,AC (Tipe 2),charging,Beroperasi,1,
01.POSO.00.3174.053,SPKLU PLN Kantor Pusat,Delta,CCS2,available,Beroperasi,1,10000
01.POSO.00.3205.005,SPKLU PLN ULP GARUT KOTA,DELTA,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3174.098,SPKLU Puri Casablanca,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3201.022,SPKLU PLN PARADISO SENTUL,Chargecore AC-22,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.5171.024,SPKLU RUMAH BUMN DENPASAR,Proteksindo DC EVDX-60,CCS2,available,Beroperasi,3,2466.78
01.PPOO.00.3175.010,Rest Area KM 10.6 Tol Jagorawi,Phihong,CCS2,charging,Beroperasi,2,2466.78
01.PPOO.00.3276.002,SPKLU (ARISTA POWER) BYD DEPOK,EV POWER,CCS2,charging,Beroperasi,2,2466.78
01.PPOO.00.3327.004,SPKLU Rest Area KM 319 B Tol Batang - Semarang,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3209.018,SPKLU REST AREA KM 229 B RUAS KANCI - PEJAGAN,DELTA,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3603.013,SPKLU REST AREA 43 MERAK,Signet,CCS2,charging,Beroperasi,2,2466.78
01.POSO.00.3175.021,SPKLU BPKP (Badan Pengawasan Keuangan dan Pembangunan),Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3171.063,SPKLU TRANSMART CEMPAKA PUTIH,SINO,CCS2,available,Beroperasi,1,2466.78
05.ROSO.00.3216.020,SPKLU Utomo Charge+ AEON Mall Deltamas,Turbo 600,CCS2,available,Beroperasi,1,
01.PPOO.00.3174.088,SPKLU Badan Intelijen Negara (BIN),DELTA,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3271.011,SPKLU PLN ULP BOGOR KOTA,Chargecore DC-120,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3174.077,SPKLU MASJID JAMI' ASSA'ADAH,TEISON,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3519.007,SPKLU PLN Rest Area 626B,Delta AC Max,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3275.021,SPKLU PLN UP3 BEKASI,CS DC Charger,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3173.042,SPKLU Lapangan Jati Universitas Mercu Buana,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3276.021,SPKLU TSM CIBUBUR,CHARGECORE,AC (Tipe 2),charging,Beroperasi,1,2466.78
01.POSO.00.3174.055,SPKLU PLN Kantor Pusat,Schneider,CCS2,available,Beroperasi,2,10000
01.POSO.00.3216.010,SPKLU REST AREA KM 19 B RUAS JAKARTA - CIKAMPEK,DELTA,CCS2,available,Beroperasi,1,2466.78
01.POSO.00.3519.006,SPKLU PLN Rest Area 626A,Signet FC200K - 200 kW,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3273.029,SPKLU ONE STOP CHARGING STATION SURAPATI,Proteksindo DC EVDX-60,CCS2,charging,Beroperasi,3,2466.78
01.POSO.00.3215.016,SPKLU REST AREA KM 57 A RUAS JAKARTA - CIKAMPEK,DELTA,CCS2,charging,Beroperasi,1,2466.78
01.POSO.00.3174.029,SPKLU PLN UP3 LENTENG AGUNG,Autel,CCS2,charging,Beroperasi,1,2466.78
01.POSO.00.3578.019,SPKLU PLN WTC Surabaya Mall,Proteksindo DC EVDX-60,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3273.009,SPKLU BALAI KOTA BANDUNG,DELTA,CCS2,available,Beroperasi,1,2466.78
01.PPOO.00.3578.022,SPKLU (ARISTA POWER) BYD ARISTA KENJERAN SURABAYA,EV Power 60,CCS2,available,Beroperasi,1,2466.78
01.PPOO.00.3325.003,Rest Area KM 379 A Ruas Batang-Semarang,Delta,AC (Tipe 2),available,Beroperasi,1,2466.78
01.POSO.00.3203.018,SPKLU PLN UP3 CIANJUR,CS DC Charger,CCS2,available,Beroperasi,2,2466.78
01.POSO.00.3276.022,SPKLU TSM CIBUBUR,CHARGECORE,AC (Tipe 2),available,Beroperasi,1,2466.78
